# binary	round	threads	gcthreads	collection	wall_ms	mark_ms	sweep_ms	safepoint_us	live_mb
vanilla	9	30	15	2	81.356	57.756	23.531	15.6	983.3
vanilla	9	30	15	3	79.057	54.524	24.462	8.296	983.3
vanilla	9	30	15	4	84.95	61.63	23.248	8.686	983.3
vanilla	9	30	15	5	72.391	48.474	23.848	8.466	983.3
vanilla	9	30	15	6	78.686	54.367	24.258	8.667	983.3
vanilla	9	30	15	7	80.322	57.585	22.685	7.705	983.3
vanilla	9	30	15	8	84.352	60.405	23.892	6.682	983.3
vanilla	9	30	15	9	84.825	61.194	23.552	24.246	983.3
vanilla	9	30	15	10	81.089	57.302	23.716	9.357	983.3
vanilla	9	30	15	11	83.002	59.06	23.869	8.335	983.3
vanilla	9	30	15	12	82.376	58.426	23.889	8.165	983.3
regions	9	30	15	1	97.706	72.751	24.879	26.209	983.3
regions	9	30	15	2	80.911	56.184	24.658	8.817	983.3
regions	9	30	15	3	85.623	60.284	25.278	7.754	983.3
regions	9	30	15	4	89.957	64.047	25.845	8.015	983.3
regions	9	30	15	5	87.469	62.544	24.858	8.406	983.3
regions	9	30	15	6	83.364	58.634	24.659	9.067	983.3
regions	9	30	15	7	84.98	60.183	24.739	8.496	983.3
regions	9	30	15	8	92.116	67.297	24.736	22.492	983.3
regions	9	30	15	9	82.964	57.701	25.203	7.314	983.3
regions	9	30	15	10	85.6	60.707	24.84	7.474	983.3
regions	9	30	15	11	81.038	55.98	24.996	7.164	983.3
regions	9	30	15	12	83.833	58.885	24.891	7.634	983.3
regions	10	1	1	1	53.255	49.014	4.218	3.076	55.1
regions	10	1	1	2	41.446	37.242	4.167	8.135	55.1
regions	10	1	1	3	40.229	36.13	4.074	3.376	55.1
regions	10	1	1	4	39.965	35.918	4.007	3.767	55.1
regions	10	1	1	5	40.553	36.558	3.97	4.148	55.1
regions	10	1	1	6	39.332	35.462	3.851	3.927	55.1
regions	10	1	1	7	39.095	35.371	3.702	4.168	55.1
regions	10	1	1	8	39.572	35.818	3.731	3.897	55.1
regions	10	1	1	9	39.375	35.672	3.683	4.408	55.1
regions	10	1	1	10	39.482	35.631	3.833	3.176	55.1
regions	10	1	1	11	39.471	35.69	3.761	3.697	55.1
regions	10	1	1	12	39.496	35.663	3.813	3.877	55.1
vanilla	10	1	1	1	51.109	47.11	3.983	3.096	55.1
vanilla	10	1	1	2	41.333	37.19	4.108	8.105	55.1
vanilla	10	1	1	3	39.133	35.204	3.904	4.078	55.1
vanilla	10	1	1	4	39.484	35.555	3.905	3.717	55.1
vanilla	10	1	1	5	39.537	35.642	3.873	3.697	55.1
vanilla	10	1	1	6	39.367	35.451	3.893	4.208	55.1
vanilla	10	1	1	7	40.319	36.471	3.83	3.617	55.1
vanilla	10	1	1	8	40.539	36.301	4.219	2.475	55.1
vanilla	10	1	1	9	39.699	35.753	3.926	2.816	55.1
vanilla	10	1	1	10	39.738	35.723	3.993	3.978	55.1
vanilla	10	1	1	11	39.659	35.752	3.884	4.428	55.1
vanilla	10	1	1	12	39.247	35.378	3.843	5.831	55.1
regions	10	4	2	1	57.004	49.189	7.779	9.668	151.1
regions	10	4	2	2	58.112	50.226	7.836	15.328	151.1
regions	10	4	2	3	57.007	49.15	7.822	8.566	151.1
regions	10	4	2	4	57.632	49.802	7.793	7.314	151.1
regions	10	4	2	5	57.53	49.745	7.751	6.473	151.1
regions	10	4	2	6	57.611	49.767	7.81	6.493	151.1
regions	10	4	2	7	57.109	49.313	7.767	6.502	151.1
regions	10	4	2	8	57.498	49.692	7.773	7.534	151.1
regions	10	4	2	9	57.492	49.684	7.777	7.293	151.1
regions	10	4	2	10	57.008	49.27	7.707	7.384	151.1
regions	10	4	2	11	57.551	49.722	7.797	7.875	151.1
regions	10	4	2	12	57.24	49.451	7.757	7.193	151.1
vanilla	10	4	2	1	55.934	48.416	7.484	9.327	151.1
vanilla	10	4	2	2	57.163	49.633	7.485	13.706	151.1
vanilla	10	4	2	3	56.338	48.756	7.551	6.212	151.1
vanilla	10	4	2	4	56.505	48.983	7.492	7.625	151.1
vanilla	10	4	2	5	56.324	48.828	7.467	6.662	151.1
vanilla	10	4	2	6	56.398	48.861	7.508	6.041	151.1
vanilla	10	4	2	7	56.206	48.659	7.519	5.3	151.1
vanilla	10	4	2	8	56.041	48.531	7.482	5.701	151.1
vanilla	10	4	2	9	56.189	48.672	7.488	7.534	151.1
vanilla	10	4	2	10	56.539	49.026	7.48	9.728	151.1
vanilla	10	4	2	11	56.299	48.788	7.481	6.652	151.1
vanilla	10	4	2	12	56.155	48.64	7.486	6.732	151.1
regions	10	8	4	1	90.695	80.612	10.043	10.41	279.1
regions	10	8	4	2	80.413	70.334	10.03	14.427	279.2
regions	10	8	4	3	57.39	47.207	10.141	6.232	279.2
regions	10	8	4	4	58.722	48.397	10.288	6.322	279.2
regions	10	8	4	5	58.131	47.836	10.246	7.644	279.2
regions	10	8	4	6	58.977	48.765	10.171	8.926	279.2
regions	10	8	4	7	59.101	48.805	10.246	7.073	279.2
regions	10	8	4	8	57.511	47.061	10.407	8.185	279.2
regions	10	8	4	9	58.327	47.937	10.354	6.964	279.2
regions	10	8	4	10	56.717	46.227	10.454	7.334	279.2
regions	10	8	4	11	59.095	48.606	10.455	7.014	279.2
regions	10	8	4	12	58.687	48.332	10.319	7.274	279.2
vanilla	10	8	4	1	68.943	59.237	9.646	27.411	279.1
vanilla	10	8	4	2	57.634	48.038	9.55	14.036	279.2
vanilla	10	8	4	3	63.092	53.259	9.807	6.051	279.2
vanilla	10	8	4	4	61.888	52.201	9.656	5.38	279.2
vanilla	10	8	4	5	56.885	47.207	9.648	6.733	279.2
vanilla	10	8	4	6	56.899	46.955	9.914	5.551	279.2
vanilla	10	8	4	7	65.28	55.598	9.656	6.051	279.2
vanilla	10	8	4	8	56.749	46.981	9.739	5.19	279.2
vanilla	10	8	4	9	67.988	58.137	9.821	7.234	279.2
vanilla	10	8	4	10	65.754	55.868	9.859	6.081	279.2
vanilla	10	8	4	11	59.956	49.977	9.953	5.941	279.2
vanilla	10	8	4	12	71.379	61.396	9.956	5.841	279.2
regions	10	16	8	1	82.642	66.507	16.094	8.166	535.2
regions	10	16	8	2	69.845	53.609	16.182	8.125	535.2
regions	10	16	8	3	69.633	52.354	17.233	8.115	535.2
regions	10	16	8	4	69.992	53.942	16.004	6.282	535.2
regions	10	16	8	5	67.697	51.283	16.361	5.952	535.2
regions	10	16	8	6	71.238	53.953	17.239	8.506	535.2
regions	10	16	8	7	71.736	54.777	16.915	6.101	535.2
regions	10	16	8	8	69.097	51.766	17.288	6.533	535.2
regions	10	16	8	9	66.31	49.241	17.014	6.522	535.2
regions	10	16	8	10	66.651	49.531	17.072	8.626	535.2
regions	10	16	8	11	67.044	49.565	17.284	160.884	535.2
regions	10	16	8	12	67.724	50.581	17.09	6.933	535.2
vanilla	10	16	8	1	75.586	60.393	15.149	9.398	535.2
vanilla	10	16	8	2	67.649	51.738	15.854	8.385	535.2
vanilla	10	16	8	3	72.513	56.635	15.833	8.225	535.2
vanilla	10	16	8	4	70.863	54.994	15.827	7.163	535.2
vanilla	10	16	8	5	65.86	49.945	15.874	6.863	535.2
vanilla	10	16	8	6	68.422	52.503	15.868	9.097	535.2
vanilla	10	16	8	7	65.265	49.594	15.629	7.364	535.2
vanilla	10	16	8	8	63.927	48.243	15.642	7.624	535.2
vanilla	10	16	8	9	65.311	49.25	16.019	8.527	535.2
vanilla	10	16	8	10	66.864	50.675	16.145	9.799	535.2
vanilla	10	16	8	11	64.172	47.832	16.044	261.353	535.2
vanilla	10	16	8	12	62.588	46.4	16.151	5.691	535.2
regions	10	30	15	1	87.606	63.0	24.535	22.733	983.3
regions	10	30	15	2	83.464	58.478	24.921	8.977	983.3
regions	10	30	15	3	85.44	60.645	24.733	7.624	983.3
regions	10	30	15	4	84.946	60.088	24.807	6.261	983.3
regions	10	30	15	5	82.086	57.123	24.91	6.833	983.3
regions	10	30	15	6	83.799	58.793	24.951	8.967	983.3
regions	10	30	15	7	82.7	57.633	25.011	7.404	983.3
regions	10	30	15	8	90.078	65.031	24.98	22.673	983.3
regions	10	30	15	9	84.868	59.801	25.014	5.901	983.3
regions	10	30	15	10	85.325	60.287	24.984	6.743	983.3
regions	10	30	15	11	81.043	56.021	24.969	6.733	983.3
regions	10	30	15	12	86.076	61.069	24.954	7.093	983.3
vanilla	10	30	15	1	84.592	61.267	23.27	9.738	983.3
vanilla	10	30	15	2	80.953	57.57	23.32	9.508	983.3
vanilla	10	30	15	3	88.055	64.769	23.226	7.895	983.3
vanilla	10	30	15	4	78.654	55.349	23.25	8.516	983.3
vanilla	10	30	15	5	99.959	76.448	23.446	7.505	983.3
vanilla	10	30	15	6	79.853	56.115	23.687	7.855	983.3
vanilla	10	30	15	7	79.64	55.812	23.774	8.376	983.3
vanilla	10	30	15	8	78.034	54.097	23.842	22.743	983.3
vanilla	10	30	15	9	81.847	58.202	23.589	8.486	983.3
vanilla	10	30	15	10	89.276	65.353	23.859	8.245	983.3
vanilla	10	30	15	11	76.644	52.604	23.97	8.135	983.3
vanilla	10	30	15	12	79.499	55.269	24.163	9.608	983.3
