# binary	round	threads	gcthreads	collection	wall_ms	mark_ms	sweep_ms	safepoint_us	live_mb
vanilla	9	8	4	3	68.881	59.323	9.522	6.483	279.2
vanilla	9	8	4	4	56.018	46.46	9.526	5.049	279.2
vanilla	9	8	4	5	63.888	54.346	9.508	6.993	279.2
vanilla	9	8	4	6	64.621	54.683	9.904	6.152	279.2
vanilla	9	8	4	7	71.315	61.658	9.619	7.153	279.2
vanilla	9	8	4	8	57.013	47.305	9.67	10.22	279.2
vanilla	9	8	4	9	57.377	47.567	9.775	7.635	279.2
vanilla	9	8	4	10	57.965	48.173	9.759	6.953	279.2
vanilla	9	8	4	11	55.872	46.119	9.712	7.514	279.2
vanilla	9	8	4	12	60.755	51.068	9.646	8.186	279.2
regions	9	8	4	1	75.976	65.841	10.101	5.961	279.1
regions	9	8	4	2	67.764	57.409	10.301	14.066	279.2
regions	9	8	4	3	70.297	59.974	10.287	7.094	279.2
regions	9	8	4	4	58.302	47.944	10.325	6.563	279.2
regions	9	8	4	5	63.927	53.554	10.338	7.925	279.2
regions	9	8	4	6	58.096	47.691	10.37	6.933	279.2
regions	9	8	4	7	57.989	47.494	10.461	6.712	279.2
regions	9	8	4	8	57.84	47.371	10.435	8.045	279.2
regions	9	8	4	9	65.066	54.604	10.425	7.263	279.2
regions	9	8	4	10	59.972	49.472	10.463	7.123	279.2
regions	9	8	4	11	67.511	56.916	10.56	9.217	279.2
regions	9	8	4	12	69.237	58.667	10.535	7.545	279.2
vanilla	9	16	8	1	65.96	49.686	16.231	10.029	535.2
vanilla	9	16	8	2	64.77	48.513	16.218	8.486	535.2
vanilla	9	16	8	3	63.995	47.882	16.073	5.54	535.2
vanilla	9	16	8	4	63.878	47.291	16.541	6.392	535.2
vanilla	9	16	8	5	63.641	47.471	16.129	6.322	535.2
vanilla	9	16	8	6	63.82	47.648	16.128	7.905	535.2
vanilla	9	16	8	7	64.183	48.0	16.143	6.542	535.2
vanilla	9	16	8	8	65.622	49.404	16.175	9.017	535.2
vanilla	9	16	8	9	71.199	55.001	16.163	7.053	535.2
vanilla	9	16	8	10	63.39	47.108	16.244	5.38	535.2
vanilla	9	16	8	11	63.415	47.092	16.268	21.099	535.2
vanilla	9	16	8	12	65.242	48.973	16.23	5.541	535.2
regions	9	16	8	1	84.692	68.602	16.052	7.133	535.2
regions	9	16	8	2	75.928	59.046	16.835	8.707	535.2
regions	9	16	8	3	70.53	54.349	16.137	7.184	535.2
regions	9	16	8	4	74.886	59.294	15.549	6.813	535.2
regions	9	16	8	5	72.064	55.69	16.336	6.752	535.2
regions	9	16	8	6	70.296	52.877	17.376	5.23	535.2
regions	9	16	8	7	73.587	57.168	16.365	7.434	535.2
regions	9	16	8	8	75.597	59.342	16.218	6.923	535.2
regions	9	16	8	9	70.769	54.786	15.933	4.869	535.2
regions	9	16	8	10	73.889	57.838	15.992	23.364	535.2
regions	9	16	8	11	77.382	60.756	16.593	4.799	535.2
regions	9	16	8	12	71.546	54.739	16.768	5.751	535.2
vanilla	9	30	15	1	88.485	62.626	25.781	24.105	983.3
vanilla	9	30	15	2	83.201	59.153	23.986	8.035	983.3
vanilla	9	30	15	3	75.856	52.578	23.218	8.336	983.3
vanilla	9	30	15	4	75.921	52.682	23.184	7.665	983.3
vanilla	9	30	15	5	79.2	55.942	23.201	10.039	983.3
vanilla	9	30	15	6	75.409	52.089	23.266	8.897	983.3
vanilla	9	30	15	7	80.617	57.211	23.344	8.466	983.3
vanilla	9	30	15	8	81.652	57.903	23.675	7.634	983.3
vanilla	9	30	15	9	71.285	47.461	23.735	24.125	983.3
vanilla	9	30	15	10	75.679	52.047	23.571	8.055	983.3
vanilla	9	30	15	11	81.503	57.885	23.562	8.677	983.3
vanilla	9	30	15	12	83.175	59.517	23.602	7.975	983.3
regions	9	30	15	1	90.753	65.888	24.792	26.309	983.3
regions	9	30	15	2	87.974	63.131	24.779	9.608	983.3
regions	9	30	15	3	89.644	65.25	24.323	8.706	983.3
regions	9	30	15	4	88.554	63.662	24.838	6.392	983.3
regions	9	30	15	5	88.093	63.085	24.93	6.983	983.3
regions	9	30	15	6	88.22	62.862	25.294	7.745	983.3
regions	9	30	15	7	86.961	62.033	24.873	8.657	983.3
regions	9	30	15	8	86.799	61.856	24.874	25.118	983.3
regions	9	30	15	9	85.255	59.781	25.404	5.641	983.3
regions	9	30	15	10	83.666	57.799	25.81	7.604	983.3
regions	9	30	15	11	90.307	64.345	25.912	7.664	983.3
regions	9	30	15	12	87.291	62.054	25.172	6.161	983.3
regions	10	1	1	1	53.345	49.19	4.129	2.645	55.1
regions	10	1	1	2	42.01	37.786	4.187	8.496	55.1
regions	10	1	1	3	40.317	36.262	4.028	4.699	55.1
regions	10	1	1	4	40.095	36.175	3.896	3.827	55.1
regions	10	1	1	5	40.027	36.181	3.822	4.518	55.1
regions	10	1	1	6	40.101	36.219	3.862	4.869	55.1
regions	10	1	1	7	39.856	36.017	3.818	3.627	55.1
regions	10	1	1	8	39.736	35.872	3.844	3.788	55.1
regions	10	1	1	9	39.801	35.947	3.832	3.887	55.1
regions	10	1	1	10	39.729	35.735	3.971	4.198	55.1
regions	10	1	1	11	39.567	35.805	3.738	4.779	55.1
regions	10	1	1	12	39.856	35.95	3.888	4.839	55.1
vanilla	10	1	1	1	51.551	47.37	4.159	3.247	55.1
vanilla	10	1	1	2	41.617	37.276	4.308	8.266	55.1
vanilla	10	1	1	3	39.811	35.773	4.014	4.258	55.1
vanilla	10	1	1	4	39.332	35.466	3.844	4.398	55.1
vanilla	10	1	1	5	39.576	35.706	3.848	4.799	55.1
vanilla	10	1	1	6	39.272	35.54	3.712	3.206	55.1
vanilla	10	1	1	7	39.23	35.591	3.621	3.015	55.1
vanilla	10	1	1	8	39.517	35.739	3.755	3.537	55.1
vanilla	10	1	1	9	39.173	35.477	3.673	5.07	55.1
vanilla	10	1	1	10	39.243	35.362	3.86	3.437	55.1
vanilla	10	1	1	11	38.699	34.93	3.747	3.296	55.1
vanilla	10	1	1	12	39.057	35.173	3.864	3.467	55.1
regions	10	4	2	1	57.47	49.676	7.751	19.045	151.1
regions	10	4	2	2	59.393	51.562	7.788	13.856	151.1
regions	10	4	2	3	58.312	50.524	7.758	5.179	151.1
regions	10	4	2	4	58.073	50.238	7.806	5.931	151.1
regions	10	4	2	5	57.742	49.891	7.82	7.053	151.1
regions	10	4	2	6	57.867	49.98	7.857	6.652	151.1
regions	10	4	2	7	57.718	49.895	7.794	6.041	151.1
regions	10	4	2	8	57.526	49.722	7.777	5.42	151.1
regions	10	4	2	9	57.555	49.793	7.735	6.111	151.1
regions	10	4	2	10	57.626	49.853	7.744	5.991	151.1
regions	10	4	2	11	57.405	49.618	7.756	7.114	151.1
regions	10	4	2	12	57.376	49.545	7.8	7.374	151.1
vanilla	10	4	2	1	56.433	49.064	7.339	8.185	151.1
vanilla	10	4	2	2	57.544	50.091	7.413	10.029	151.1
vanilla	10	4	2	3	56.407	49.014	7.363	6.402	151.1
vanilla	10	4	2	4	56.481	49.121	7.33	7.063	151.1
vanilla	10	4	2	5	56.379	48.991	7.359	6.392	151.1
vanilla	10	4	2	6	56.362	49.007	7.321	7.113	151.1
vanilla	10	4	2	7	55.82	48.435	7.356	7.013	151.1
vanilla	10	4	2	8	56.109	48.702	7.374	7.545	151.1
vanilla	10	4	2	9	56.37	48.927	7.412	6.923	151.1
vanilla	10	4	2	10	56.352	48.932	7.389	8.245	151.1
vanilla	10	4	2	11	56.081	48.708	7.345	6.833	151.1
vanilla	10	4	2	12	56.397	48.897	7.471	6.843	151.1
regions	10	8	4	1	72.116	61.706	10.354	23.284	279.1
regions	10	8	4	2	79.073	68.816	10.207	13.596	279.2
regions	10	8	4	3	59.254	49.016	10.202	6.643	279.2
regions	10	8	4	4	59.237	49.044	10.158	6.762	279.2
regions	10	8	4	5	58.496	48.184	10.278	6.803	279.2
regions	10	8	4	6	60.132	49.744	10.352	7.504	279.2
regions	10	8	4	7	73.426	63.006	10.385	7.794	279.2
regions	10	8	4	8	58.322	47.96	10.328	5.831	279.2
regions	10	8	4	9	68.426	58.04	10.353	7.354	279.2
regions	10	8	4	10	59.157	48.468	10.652	7.234	279.2
regions	10	8	4	11	69.399	58.887	10.479	6.232	279.2
regions	10	8	4	12	59.333	48.611	10.403	292.121	279.2
vanilla	10	8	4	1	70.262	60.482	9.743	8.476	279.1
vanilla	10	8	4	2	57.148	47.265	9.834	15.56	279.2
vanilla	10	8	4	3	62.611	52.842	9.736	8.496	279.2
vanilla	10	8	4	4	56.304	46.464	9.805	5.41	279.2
vanilla	10	8	4	5	62.524	52.744	9.748	6.472	279.2
vanilla	10	8	4	6	75.801	65.998	9.77	5.681	279.2
vanilla	10	8	4	7	56.494	46.592	9.87	5.751	279.2
vanilla	10	8	4	8	76.766	66.917	9.815	5.941	279.2
vanilla	10	8	4	9	75.613	65.608	9.974	5.54	279.2
vanilla	10	8	4	10	59.308	49.356	9.928	4.869	279.2
vanilla	10	8	4	11	57.819	47.592	10.197	5.481	279.2
vanilla	10	8	4	12	56.69	46.72	9.936	6.081	279.2
regions	10	16	8	1	76.997	59.917	17.008	33.113	535.2
regions	10	16	8	2	71.113	54.353	16.713	8.396	535.2
regions	10	16	8	3	68.762	51.87	16.85	7.313	535.2
regions	10	16	8	4	64.833	48.0	16.779	6.943	535.2
regions	10	16	8	5	66.232	49.163	17.02	8.276	535.2
regions	10	16	8	6	70.208	53.731	16.439	6.572	535.2
regions	10	16	8	7	64.586	47.561	16.986	5.971	535.2
regions	10	16	8	8	65.557	48.421	17.094	6.462	535.2
regions	10	16	8	9	72.79	55.855	16.893	6.322	535.2
regions	10	16	8	10	68.439	51.662	16.725	6.492	535.2
regions	10	16	8	11	66.709	49.158	16.899	601.104	535.2
regions	10	16	8	12	70.997	54.65	16.29	9.037	535.2
vanilla	10	16	8	1	83.179	67.025	16.086	32.481	535.2
vanilla	10	16	8	2	68.469	52.634	15.794	10.019	535.2
vanilla	10	16	8	3	76.058	60.546	15.467	5.931	535.2
vanilla	10	16	8	4	64.52	47.916	16.553	6.983	535.2
vanilla	10	16	8	5	66.579	50.679	15.847	7.704	535.2
vanilla	10	16	8	6	64.278	48.467	15.757	8.816	535.2
vanilla	10	16	8	7	62.632	46.696	15.896	7.965	535.2
vanilla	10	16	8	8	64.24	47.271	16.926	6.803	535.2
vanilla	10	16	8	9	67.313	51.062	16.203	6.563	535.2
vanilla	10	16	8	10	66.083	50.163	15.883	7.103	535.2
vanilla	10	16	8	11	65.968	49.904	16.004	19.587	535.2
vanilla	10	16	8	12	62.834	46.881	15.912	6.893	535.2
regions	10	30	15	1	95.687	70.775	24.762	10.159	983.3
regions	10	30	15	2	92.469	67.071	25.321	12.313	983.3
regions	10	30	15	3	86.961	61.384	25.512	7.725	983.3
regions	10	30	15	4	85.789	60.517	25.192	26.099	983.3
regions	10	30	15	5	86.833	62.244	24.52	8.637	983.3
regions	10	30	15	6	86.082	58.715	27.296	7.724	983.3
regions	10	30	15	7	89.198	64.528	24.607	7.585	983.3
regions	10	30	15	8	84.568	59.481	25.011	22.522	983.3
regions	10	30	15	9	83.269	58.142	25.061	6.483	983.3
regions	10	30	15	10	89.078	63.693	25.322	5.711	983.3
regions	10	30	15	11	78.856	53.549	25.252	8.235	983.3
regions	10	30	15	12	84.705	59.116	25.522	6.442	983.3
vanilla	10	30	15	1	93.465	69.966	23.355	8.877	983.3
vanilla	10	30	15	2	78.74	55.246	23.429	8.406	983.3
vanilla	10	30	15	3	79.191	55.946	23.195	6.913	983.3
vanilla	10	30	15	4	79.465	53.623	25.779	6.071	983.3
vanilla	10	30	15	5	74.459	51.789	22.617	6.703	983.3
vanilla	10	30	15	6	81.128	57.289	23.756	6.632	983.3
vanilla	10	30	15	7	79.878	56.153	23.658	8.176	983.3
vanilla	10	30	15	8	87.597	63.642	23.882	15.209	983.3
vanilla	10	30	15	9	79.854	55.403	24.358	22.502	983.3
vanilla	10	30	15	10	77.751	54.048	23.644	7.344	983.3
vanilla	10	30	15	11	80.957	57.148	23.744	7.043	983.3
vanilla	10	30	15	12	80.066	55.727	24.281	8.085	983.3
