# binary	round	threads	gcthreads	collection	wall_ms	mark_ms	sweep_ms	safepoint_us	live_mb
vanilla	4	16	8	10	63.203	47.038	16.125	7.494	535.2
vanilla	4	16	8	11	61.336	45.052	16.229	8.406	535.2
vanilla	4	16	8	12	63.268	46.888	16.019	325.895	535.2
regions	4	30	15	1	91.733	65.929	25.732	30.658	983.3
regions	4	30	15	2	84.012	59.092	24.86	9.178	983.3
regions	4	30	15	3	86.343	56.767	29.515	8.947	983.3
regions	4	30	15	4	86.992	61.621	25.312	8.506	983.3
regions	4	30	15	5	86.474	61.403	25.012	7.474	983.3
regions	4	30	15	6	82.928	57.359	25.513	8.366	983.3
regions	4	30	15	7	82.403	57.044	25.309	7.484	983.3
regions	4	30	15	8	81.951	56.509	25.385	21.6	983.3
regions	4	30	15	9	83.625	58.306	25.276	4.639	983.3
regions	4	30	15	10	83.935	58.418	25.475	6.051	983.3
regions	4	30	15	11	82.709	57.47	25.194	4.749	983.3
regions	4	30	15	12	84.085	58.815	25.22	6.873	983.3
vanilla	4	30	15	1	95.085	71.492	23.435	12.684	983.3
vanilla	4	30	15	2	76.932	53.172	23.686	13.696	983.3
vanilla	4	30	15	3	79.474	55.502	23.91	9.167	983.3
vanilla	4	30	15	4	79.649	55.69	23.904	8.075	983.3
vanilla	4	30	15	5	77.959	53.842	24.061	8.917	983.3
vanilla	4	30	15	6	76.6	52.932	23.602	9.177	983.3
vanilla	4	30	15	7	76.937	53.51	23.368	8.105	983.3
vanilla	4	30	15	8	85.021	61.649	23.318	7.313	983.3
vanilla	4	30	15	9	77.664	54.18	23.413	22.543	983.3
vanilla	4	30	15	10	80.446	57.018	23.378	6.412	983.3
vanilla	4	30	15	11	75.317	51.47	23.793	7.825	983.3
vanilla	4	30	15	12	76.605	53.065	23.488	7.834	983.3
vanilla	5	1	1	1	51.456	47.496	3.937	3.536	55.1
vanilla	5	1	1	2	41.97	37.737	4.2	9.518	55.1
vanilla	5	1	1	3	39.607	35.922	3.662	5.04	55.1
vanilla	5	1	1	4	39.554	35.68	3.852	4.358	55.1
vanilla	5	1	1	5	39.327	35.64	3.665	5.18	55.1
vanilla	5	1	1	6	39.866	35.879	3.963	5.531	55.1
vanilla	5	1	1	7	39.473	35.675	3.775	5.139	55.1
vanilla	5	1	1	8	39.567	35.776	3.767	5.3	55.1
vanilla	5	1	1	9	39.284	35.563	3.695	5.53	55.1
vanilla	5	1	1	10	39.229	35.431	3.776	4.719	55.1
vanilla	5	1	1	11	38.783	35.223	3.538	4.769	55.1
vanilla	5	1	1	12	39.23	35.403	3.806	4.538	55.1
regions	5	1	1	1	51.615	47.402	4.19	3.246	55.1
regions	5	1	1	2	41.09	36.782	4.277	13.365	55.1
regions	5	1	1	3	38.968	35.107	3.843	2.855	55.1
regions	5	1	1	4	39.009	35.045	3.945	2.866	55.1
regions	5	1	1	5	38.818	34.981	3.816	3.818	55.1
regions	5	1	1	6	38.689	34.809	3.857	3.767	55.1
regions	5	1	1	7	38.981	35.193	3.768	4.128	55.1
regions	5	1	1	8	38.667	34.866	3.776	5.179	55.1
regions	5	1	1	9	38.561	34.802	3.736	4.578	55.1
regions	5	1	1	10	38.844	34.983	3.837	5.39	55.1
regions	5	1	1	11	38.774	34.965	3.787	4.218	55.1
regions	5	1	1	12	38.845	34.964	3.859	4.809	55.1
vanilla	5	4	2	1	56.598	49.045	7.5	28.584	151.1
vanilla	5	4	2	2	57.035	49.498	7.489	15.499	151.1
vanilla	5	4	2	3	56.274	48.75	7.49	5.33	151.1
vanilla	5	4	2	4	56.024	48.527	7.465	4.679	151.1
vanilla	5	4	2	5	56.245	48.752	7.463	5.27	151.1
vanilla	5	4	2	6	56.547	49.009	7.504	5.31	151.1
vanilla	5	4	2	7	56.65	49.032	7.584	5.059	151.1
vanilla	5	4	2	8	56.101	48.617	7.454	5.45	151.1
vanilla	5	4	2	9	56.073	48.507	7.531	6.111	151.1
vanilla	5	4	2	10	56.179	48.685	7.464	6.543	151.1
vanilla	5	4	2	11	56.521	49.005	7.487	5.451	151.1
vanilla	5	4	2	12	56.242	48.682	7.529	6.302	151.1
regions	5	4	2	1	56.114	48.336	7.74	9.718	151.1
regions	5	4	2	2	56.91	49.107	7.758	12.043	151.1
regions	5	4	2	3	55.645	47.953	7.663	5.36	151.1
regions	5	4	2	4	56.31	48.393	7.89	4.709	151.1
regions	5	4	2	5	55.594	47.949	7.617	5.671	151.1
regions	5	4	2	6	56.162	48.481	7.653	5.25	151.1
regions	5	4	2	7	56.08	48.394	7.657	5.0	151.1
regions	5	4	2	8	56.414	48.687	7.699	5.952	151.1
regions	5	4	2	9	56.032	48.293	7.711	5.66	151.1
regions	5	4	2	10	56.132	48.388	7.715	6.392	151.1
regions	5	4	2	11	55.564	47.969	7.565	5.971	151.1
regions	5	4	2	12	55.723	48.034	7.66	7.625	151.1
vanilla	5	8	4	1	73.451	63.764	9.648	7.104	279.1
vanilla	5	8	4	2	64.509	54.89	9.562	14.638	279.2
vanilla	5	8	4	3	59.034	49.414	9.579	8.807	279.2
vanilla	5	8	4	4	56.385	46.684	9.653	6.733	279.2
vanilla	5	8	4	5	75.382	65.672	9.671	8.536	279.2
vanilla	5	8	4	6	63.414	53.729	9.653	6.933	279.2
vanilla	5	8	4	7	56.58	46.868	9.68	5.56	279.2
vanilla	5	8	4	8	56.193	46.404	9.754	6.292	279.2
vanilla	5	8	4	9	57.166	47.379	9.753	6.933	279.2
vanilla	5	8	4	10	68.524	58.694	9.784	6.983	279.2
vanilla	5	8	4	11	56.293	46.533	9.711	6.582	279.2
vanilla	5	8	4	12	58.239	48.424	9.778	7.635	279.2
regions	5	8	4	1	69.784	59.748	9.997	9.327	279.1
regions	5	8	4	2	78.665	68.488	10.128	14.217	279.2
regions	5	8	4	3	55.904	45.897	9.97	7.514	279.2
regions	5	8	4	4	60.452	50.355	10.065	6.592	279.2
regions	5	8	4	5	55.784	45.675	10.075	7.354	279.2
regions	5	8	4	6	57.112	46.952	10.127	6.492	279.2
regions	5	8	4	7	55.343	45.141	10.166	7.244	279.2
regions	5	8	4	8	58.307	48.037	10.235	7.444	279.2
regions	5	8	4	9	61.06	50.834	10.193	7.174	279.2
regions	5	8	4	10	54.428	44.093	10.3	6.913	279.2
regions	5	8	4	11	55.123	44.777	10.312	7.043	279.2
regions	5	8	4	12	55.029	44.755	10.241	6.893	279.2
vanilla	5	16	8	1	73.334	57.459	15.829	7.825	535.2
vanilla	5	16	8	2	65.694	49.635	16.01	8.126	535.2
vanilla	5	16	8	3	65.445	49.166	16.237	7.374	535.2
vanilla	5	16	8	4	66.233	49.899	16.296	5.44	535.2
vanilla	5	16	8	5	70.51	54.007	16.461	6.763	535.2
vanilla	5	16	8	6	71.555	55.107	16.404	6.913	535.2
vanilla	5	16	8	7	73.545	57.254	16.248	9.778	535.2
vanilla	5	16	8	8	70.14	53.798	16.302	7.304	535.2
vanilla	5	16	8	9	65.625	49.509	16.075	7.434	535.2
vanilla	5	16	8	10	62.922	46.316	16.564	8.516	535.2
vanilla	5	16	8	11	64.292	47.48	16.75	28.714	535.2
vanilla	5	16	8	12	73.444	56.956	16.444	6.583	535.2
regions	5	16	8	1	75.029	58.182	16.781	31.43	535.2
regions	5	16	8	2	71.873	55.356	16.463	8.867	535.2
regions	5	16	8	3	63.403	47.23	16.13	8.787	535.2
regions	5	16	8	4	65.438	48.421	16.974	7.614	535.2
regions	5	16	8	5	66.562	49.723	16.799	7.475	535.2
regions	5	16	8	6	68.895	51.75	17.103	8.005	535.2
regions	5	16	8	7	63.693	46.622	17.029	7.434	535.2
regions	5	16	8	8	64.151	47.012	17.098	9.208	535.2
regions	5	16	8	9	66.783	49.563	17.179	8.917	535.2
regions	5	16	8	10	68.74	51.682	17.002	8.216	535.2
regions	5	16	8	11	64.239	47.293	16.868	26.37	535.2
regions	5	16	8	12	75.708	58.433	17.223	6.963	535.2
vanilla	5	30	15	1	94.416	67.969	26.371	29.375	983.3
vanilla	5	30	15	2	78.957	53.436	25.468	9.378	983.3
vanilla	5	30	15	3	79.477	55.131	24.283	6.492	983.3
vanilla	5	30	15	4	82.443	56.761	25.621	7.895	983.3
vanilla	5	30	15	5	80.921	57.152	23.701	9.638	983.3
vanilla	5	30	15	6	82.401	58.01	24.328	9.157	983.3
vanilla	5	30	15	7	85.214	58.736	26.408	8.687	983.3
vanilla	5	30	15	8	76.206	52.434	23.711	21.871	983.3
vanilla	5	30	15	9	77.94	52.823	25.064	5.711	983.3
vanilla	5	30	15	10	88.28	63.537	24.692	5.871	983.3
vanilla	5	30	15	11	81.392	54.445	26.898	6.032	983.3
vanilla	5	30	15	12	80.797	55.871	24.88	6.232	983.3
regions	5	30	15	1	104.079	79.493	24.45	9.638	983.3
regions	5	30	15	2	88.396	63.561	24.782	8.295	983.3
regions	5	30	15	3	85.923	61.224	24.649	7.755	983.3
regions	5	30	15	4	84.68	57.934	26.694	7.424	983.3
regions	5	30	15	5	80.45	55.834	24.559	6.853	983.3
regions	5	30	15	6	83.916	59.336	24.524	7.534	983.3
regions	5	30	15	7	83.369	58.618	24.68	5.981	983.3
regions	5	30	15	8	82.68	57.727	24.867	23.865	983.3
regions	5	30	15	9	82.708	57.85	24.803	8.286	983.3
regions	5	30	15	10	78.619	53.494	25.063	6.833	983.3
regions	5	30	15	11	82.751	57.517	25.17	7.614	983.3
regions	5	30	15	12	83.159	57.853	25.239	8.115	983.3
regions	6	1	1	1	51.149	47.055	4.071	3.827	55.1
regions	6	1	1	2	40.838	36.621	4.174	16.962	55.1
regions	6	1	1	3	39.076	35.098	3.954	3.036	55.1
regions	6	1	1	4	38.901	34.956	3.921	4.598	55.1
regions	6	1	1	5	39.13	35.327	3.78	4.649	55.1
regions	6	1	1	6	39.013	35.134	3.855	4.529	55.1
regions	6	1	1	7	38.613	34.94	3.648	4.679	55.1
regions	6	1	1	8	38.98	35.074	3.882	5.6	55.1
regions	6	1	1	9	39.025	35.188	3.815	4.759	55.1
regions	6	1	1	10	38.81	34.898	3.888	3.987	55.1
regions	6	1	1	11	38.757	34.934	3.799	4.579	55.1
regions	6	1	1	12	38.938	35.002	3.911	4.448	55.1
vanilla	6	1	1	1	52.267	48.169	4.07	7.564	55.1
vanilla	6	1	1	2	41.323	37.051	4.231	14.537	55.1
vanilla	6	1	1	3	39.301	35.196	4.077	5.881	55.1
vanilla	6	1	1	4	39.407	35.478	3.903	4.839	55.1
vanilla	6	1	1	5	39.333	35.474	3.832	5.421	55.1
vanilla	6	1	1	6	38.582	34.734	3.823	5.56	55.1
vanilla	6	1	1	7	39.278	35.415	3.836	5.861	55.1
vanilla	6	1	1	8	39.099	35.204	3.872	4.739	55.1
vanilla	6	1	1	9	39.092	35.251	3.816	5.12	55.1
vanilla	6	1	1	10	39.931	36.02	3.87	21.58	55.1
vanilla	6	1	1	11	39.149	35.442	3.682	4.519	55.1
vanilla	6	1	1	12	39.5	35.578	3.898	5.24	55.1
regions	6	4	2	1	55.463	47.721	7.705	10.63	151.1
regions	6	4	2	2	56.498	48.683	7.769	15.078	151.1
regions	6	4	2	3	55.552	47.812	7.71	5.731	151.1
regions	6	4	2	4	56.707	48.952	7.709	5.501	151.1
regions	6	4	2	5	58.185	49.833	8.313	7.644	151.1
regions	6	4	2	6	55.582	47.921	7.629	5.701	151.1
regions	6	4	2	7	55.755	48.019	7.707	6.091	151.1
regions	6	4	2	8	55.746	48.108	7.609	6.813	151.1
regions	6	4	2	9	55.673	47.975	7.666	6.762	151.1
regions	6	4	2	10	55.676	48.019	7.627	7.725	151.1
regions	6	4	2	11	55.601	47.906	7.666	5.901	151.1
regions	6	4	2	12	55.654	47.94	7.685	5.801	151.1
vanilla	6	4	2	1	55.803	48.299	7.473	9.017	151.1
vanilla	6	4	2	2	57.424	49.869	7.511	14.548	151.1
vanilla	6	4	2	3	56.253	48.754	7.468	6.041	151.1
vanilla	6	4	2	4	56.24	48.777	7.434	6.843	151.1
vanilla	6	4	2	5	56.557	49.102	7.427	4.969	151.1
vanilla	6	4	2	6	56.78	49.137	7.612	6.913	151.1
vanilla	6	4	2	7	56.556	49.05	7.479	6.672	151.1
vanilla	6	4	2	8	56.589	49.105	7.457	6.302	151.1
vanilla	6	4	2	9	56.422	48.909	7.482	6.973	151.1
vanilla	6	4	2	10	56.497	49.003	7.465	6.382	151.1
vanilla	6	4	2	11	59.459	51.694	7.734	6.723	151.1
vanilla	6	4	2	12	57.088	49.046	8.013	6.743	151.1
regions	6	8	4	1	70.029	60.0	9.963	34.736	279.1
regions	6	8	4	2	57.201	47.142	10.018	8.095	279.2
regions	6	8	4	3	60.771	50.756	9.98	7.734	279.2
regions	6	8	4	4	56.829	46.573	10.219	7.294	279.2
regions	6	8	4	5	57.264	47.131	10.099	6.823	279.2
regions	6	8	4	6	55.677	45.581	10.062	6.993	279.2
regions	6	8	4	7	60.958	50.809	10.118	5.42	279.2
regions	6	8	4	8	75.254	64.987	10.235	5.941	279.2
regions	6	8	4	9	56.809	46.544	10.232	6.061	279.2
regions	6	8	4	10	56.89	46.596	10.258	8.055	279.2
regions	6	8	4	11	57.726	47.396	10.294	8.626	279.2
regions	6	8	4	12	56.365	45.979	10.351	7.844	279.2
vanilla	6	8	4	1	68.143	58.405	9.688	20.369	279.1
vanilla	6	8	4	2	57.138	47.521	9.566	15.92	279.2
vanilla	6	8	4	3	57.911	48.209	9.667	6.332	279.2
vanilla	6	8	4	4	57.578	47.733	9.806	7.494	279.2
vanilla	6	8	4	5	56.959	47.171	9.751	5.43	279.2
vanilla	6	8	4	6	55.857	45.925	9.896	7.524	279.2
vanilla	6	8	4	7	55.96	46.145	9.782	7.304	279.2
vanilla	6	8	4	8	58.927	49.126	9.765	8.506	279.2
vanilla	6	8	4	9	55.98	46.056	9.886	8.596	279.2
vanilla	6	8	4	10	56.542	46.55	9.955	8.246	279.2
vanilla	6	8	4	11	56.352	46.217	10.097	7.414	279.2
vanilla	6	8	4	12	59.051	49.091	9.923	8.155	279.2
regions	6	16	8	1	73.355	56.698	16.603	20.018	535.2
regions	6	16	8	2	63.209	46.57	16.59	8.076	535.2
regions	6	16	8	3	68.66	51.966	16.652	8.566	535.2
regions	6	16	8	4	70.085	53.953	16.089	5.701	535.2
regions	6	16	8	5	64.772	47.701	17.033	5.741	535.2
regions	6	16	8	6	66.348	49.399	16.909	6.923	535.2
regions	6	16	8	7	65.991	48.955	16.994	7.143	535.2
regions	6	16	8	8	63.387	46.367	16.979	7.975	535.2
regions	6	16	8	9	64.7	47.853	16.807	7.303	535.2
regions	6	16	8	10	64.566	47.701	16.823	7.434	535.2
regions	6	16	8	11	63.023	45.575	16.961	455.249	535.2
regions	6	16	8	12	64.203	47.307	16.856	7.814	535.2
vanilla	6	16	8	1	76.068	60.265	15.749	20.779	535.2
vanilla	6	16	8	2	64.082	47.98	16.049	8.426	535.2
vanilla	6	16	8	3	63.78	48.037	15.701	8.446	535.2
vanilla	6	16	8	4	68.604	52.629	15.931	8.255	535.2
vanilla	6	16	8	5	65.271	49.283	15.946	8.496	535.2
vanilla	6	16	8	6	65.309	49.255	16.013	6.562	535.2
vanilla	6	16	8	7	65.779	49.693	16.045	7.264	535.2
vanilla	6	16	8	8	75.777	59.746	15.991	8.066	535.2
vanilla	6	16	8	9	67.704	52.121	15.545	7.073	535.2
vanilla	6	16	8	10	75.903	59.723	16.137	7.604	535.2
vanilla	6	16	8	11	70.804	55.499	15.249	22.632	535.2
vanilla	6	16	8	12	63.506	48.251	15.217	5.521	535.2
regions	6	30	15	1	97.622	72.914	24.538	24.225	983.3
regions	6	30	15	2	83.052	58.359	24.633	8.476	983.3
regions	6	30	15	3	88.959	64.297	24.608	6.833	983.3
regions	6	30	15	4	84.036	59.345	24.631	6.493	983.3
regions	6	30	15	5	82.961	58.127	24.778	6.863	983.3
regions	6	30	15	6	79.974	55.16	24.755	7.194	983.3
regions	6	30	15	7	92.158	67.227	24.875	7.985	983.3
regions	6	30	15	8	80.903	56.052	24.79	23.053	983.3
regions	6	30	15	9	89.648	64.648	24.95	4.609	983.3
regions	6	30	15	10	90.309	65.473	24.783	6.843	983.3
regions	6	30	15	11	81.769	56.858	24.86	6.332	983.3
regions	6	30	15	12	83.25	58.376	24.822	7.053	983.3
vanilla	6	30	15	1	97.806	74.263	23.394	25.578	983.3
vanilla	6	30	15	2	77.526	53.861	23.611	10.049	983.3
vanilla	6	30	15	3	77.101	52.505	24.543	7.224	983.3
vanilla	6	30	15	4	78.09	54.411	23.625	7.705	983.3
vanilla	6	30	15	5	78.013	54.392	23.572	6.061	983.3
vanilla	6	30	15	6	83.241	59.004	24.192	6.052	983.3
vanilla	6	30	15	7	81.897	58.132	23.712	7.885	983.3
vanilla	6	30	15	8	80.858	56.778	24.037	5.861	983.3
vanilla	6	30	15	9	78.682	54.824	23.801	22.663	983.3
vanilla	6	30	15	10	81.447	57.717	23.681	6.573	983.3
vanilla	6	30	15	11	81.429	57.0	24.37	6.833	983.3
vanilla	6	30	15	12	84.829	61.441	23.341	6.332	983.3
vanilla	7	1	1	1	51.824	47.809	3.992	2.705	55.1
vanilla	7	1	1	2	41.018	36.769	4.211	14.027	55.1
vanilla	7	1	1	3	39.533	35.708	3.802	4.128	55.1
vanilla	7	1	1	4	39.216	35.37	3.824	4.178	55.1
vanilla	7	1	1	5	38.921	35.208	3.691	4.889	55.1
vanilla	7	1	1	6	39.045	35.318	3.705	5.28	55.1
vanilla	7	1	1	7	38.664	35.07	3.574	5.14	55.1
vanilla	7	1	1	8	39.028	35.396	3.61	5.661	55.1
vanilla	7	1	1	9	39.218	35.397	3.798	5.531	55.1
vanilla	7	1	1	10	38.913	35.132	3.759	5.219	55.1
vanilla	7	1	1	11	39.258	35.437	3.798	5.44	55.1
vanilla	7	1	1	12	39.134	35.244	3.869	4.578	55.1
regions	7	1	1	1	52.11	47.888	4.198	2.996	55.1
regions	7	1	1	2	41.149	36.797	4.308	16.03	55.1
regions	7	1	1	3	39.302	35.202	4.073	4.208	55.1
regions	7	1	1	4	39.336	35.333	3.977	3.527	55.1
regions	7	1	1	5	39.086	35.267	3.795	4.198	55.1
regions	7	1	1	6	39.123	35.232	3.866	5.48	55.1
regions	7	1	1	7	39.329	35.439	3.867	4.339	55.1
regions	7	1	1	8	39.403	35.546	3.832	5.139	55.1
regions	7	1	1	9	39.206	35.415	3.769	4.268	55.1
regions	7	1	1	10	39.254	35.406	3.825	5.31	55.1
regions	7	1	1	11	39.146	35.399	3.726	3.476	55.1
regions	7	1	1	12	39.146	35.458	3.665	4.509	55.1
vanilla	7	4	2	1	56.12	48.504	7.584	7.254	151.1
vanilla	7	4	2	2	57.063	49.366	7.652	16.461	151.1
vanilla	7	4	2	3	56.07	48.436	7.603	5.861	151.1
vanilla	7	4	2	4	56.618	48.982	7.606	6.282	151.1
vanilla	7	4	2	5	56.557	48.934	7.594	6.803	151.1
vanilla	7	4	2	6	56.646	49.063	7.556	6.483	151.1
vanilla	7	4	2	7	56.471	48.841	7.603	5.22	151.1
vanilla	7	4	2	8	56.484	48.882	7.574	6.131	151.1
vanilla	7	4	2	9	56.603	48.976	7.599	5.971	151.1
vanilla	7	4	2	10	56.705	49.051	7.622	7.063	151.1
vanilla	7	4	2	11	56.717	49.148	7.537	6.582	151.1
vanilla	7	4	2	12	56.139	48.576	7.53	6.843	151.1
regions	7	4	2	1	56.134	48.627	7.474	9.337	151.1
regions	7	4	2	2	57.171	49.549	7.572	15.229	151.1
regions	7	4	2	3	56.164	48.651	7.482	6.162	151.1
regions	7	4	2	4	56.267	48.74	7.498	4.9	151.1
regions	7	4	2	5	56.082	48.579	7.474	5.56	151.1
regions	7	4	2	6	56.31	48.796	7.486	5.631	151.1
regions	7	4	2	7	55.852	48.314	7.511	4.408	151.1
regions	7	4	2	8	55.891	48.213	7.648	5.511	151.1
regions	7	4	2	9	55.801	48.279	7.492	4.809	151.1
regions	7	4	2	10	56.193	48.653	7.509	4.599	151.1
regions	7	4	2	11	55.821	48.327	7.452	5.28	151.1
regions	7	4	2	12	55.741	48.271	7.424	6.682	151.1
vanilla	7	8	4	1	71.649	61.793	9.81	17.203	279.1
vanilla	7	8	4	2	56.389	46.539	9.801	12.052	279.2
vanilla	7	8	4	3	58.819	48.911	9.87	6.632	279.2
vanilla	7	8	4	4	58.759	48.88	9.845	6.262	279.2
vanilla	7	8	4	5	56.719	46.753	9.93	6.742	279.2
vanilla	7	8	4	6	58.47	48.373	10.062	9.998	279.2
vanilla	7	8	4	7	64.326	54.316	9.977	6.963	279.2
vanilla	7	8	4	8	58.533	48.371	10.127	6.532	279.2
vanilla	7	8	4	9	57.368	47.315	10.019	7.364	279.2
vanilla	7	8	4	10	58.424	48.39	9.999	7.464	279.2
vanilla	7	8	4	11	57.96	47.88	10.044	6.933	279.2
vanilla	7	8	4	12	58.464	48.449	9.981	7.234	279.2
regions	7	8	4	1	67.917	58.228	9.647	8.766	279.1
regions	7	8	4	2	57.837	48.067	9.722	7.705	279.2
regions	7	8	4	3	57.929	47.789	10.096	6.683	279.2
